GEO_ID,Total Population,White Population,Black Population,American Indian Population,Asian Population,Native Hawaiian and Other Pacific Islander Population,Hispanic or Latino Population,Some other race,Year
371190058492,2623,1761,140,0,503,0,142,77,2020
371190058501,1756,1413,30,0,48,0,171,94,2020
371190058511,2071,1106,567,0,56,0,337,5,2020
371190058512,2670,1424,529,0,298,0,101,318,2020
371190058521,2522,2033,169,0,23,0,62,235,2020
371190058531,2076,955,261,0,91,0,729,40,2020
371190058532,296,200,44,30,0,0,22,0,2020
371190058541,2653,853,154,0,873,0,178,595,2020
371190058551,1818,1098,59,0,386,0,251,24,2020
371190058552,1285,958,300,0,0,0,27,0,2020
371190058553,1996,1456,252,0,227,0,42,19,2020
371190058561,2422,1253,159,89,853,0,0,68,2020
371190058571,1971,845,452,0,500,0,110,64,2020
371190058581,1306,380,153,0,235,0,469,69,2020
371190058582,2380,1212,427,0,624,0,65,52,2020
371190058591,2701,1656,244,0,693,0,68,40,2020
371190058601,3004,2085,119,10,561,0,151,78,2020
371190058602,1399,1162,16,0,88,0,133,0,2020
371190058611,1712,1191,108,0,349,0,64,0,2020
371190058612,1154,994,0,0,0,0,160,0,2020
371190058621,3158,2580,66,0,257,0,103,152,2020
371190058631,2205,1777,63,0,208,0,157,0,2020
371190058632,2066,1148,504,0,334,0,34,46,2020
371190058641,1483,1059,24,0,189,0,211,0,2020
371190058642,3276,1793,145,0,1099,0,23,216,2020
371190058651,2289,1606,231,0,199,0,205,48,2020
371190058661,2044,1007,504,0,0,0,533,0,2020
371190058662,1939,551,869,0,0,0,369,150,2020
371190058663,428,172,53,0,170,0,0,33,2020
371190058671,536,108,76,0,207,0,65,80,2020
371190058672,2384,971,997,0,205,0,205,6,2020
371190058681,2431,1751,260,19,51,0,131,219,2020
371190059081,1680,1270,249,0,86,0,16,59,2020
371190059101,2615,610,1246,0,220,0,401,138,2020
371190059102,3380,784,1014,0,79,44,625,834,2020
371190059131,1560,152,484,0,79,0,845,0,2020
371190059132,2529,701,556,0,947,0,283,42,2020
371190059133,1766,873,341,0,175,0,372,5,2020
371190059134,1135,223,387,0,44,0,446,35,2020
371190059151,365,83,238,0,9,0,28,7,2020
371190059152,2345,398,1439,0,55,0,312,141,2020
371190059161,1304,225,463,0,180,0,318,118,2020
371190059162,1370,16,961,0,0,0,364,29,2020
371190059181,1318,558,176,17,0,0,505,62,2020
371190059182,959,329,456,39,10,0,114,11,2020
371190059183,2521,778,545,0,176,0,1022,0,2020
371190059191,2032,1155,474,0,91,0,302,10,2020
371190059192,864,221,0,0,48,0,576,19,2020
371190059201,1495,370,253,0,7,0,827,38,2020
371190059202,363,237,0,0,0,0,55,71,2020
371190059211,2773,1021,1267,0,241,0,152,92,2020
371190059221,2380,926,735,0,261,0,413,45,2020
371190059222,1855,632,935,0,27,0,129,132,2020
371190059231,2398,575,1245,0,80,0,311,187,2020
371190059232,2573,472,1195,0,657,0,249,0,2020
371190059241,4082,2065,1061,0,58,0,898,0,2020
371190059242,2113,1082,529,0,264,0,238,0,2020
371190059251,3213,1648,1097,0,36,0,333,99,2020
371190059261,3428,2195,891,0,154,0,150,38,2020
371190059262,1125,860,40,0,172,0,16,37,2020
371190059271,6364,1145,3541,0,253,0,1311,114,2020
371190059272,1339,148,997,0,98,0,77,19,2020
371190059281,1725,991,458,0,0,0,276,0,2020
371190059291,3460,1090,1363,0,238,0,609,160,2020
371190059292,1213,676,486,0,2,0,44,5,2020
371190059301,2526,1010,697,0,128,0,682,9,2020
371190059311,1218,367,784,0,0,0,67,0,2020
371190059312,2722,1086,616,0,54,0,809,157,2020
371190059321,2559,787,1059,0,430,71,84,128,2020
371190060051,1569,376,751,0,46,0,358,38,2020
371190060052,1828,777,569,0,115,0,339,28,2020
371190060081,1591,739,809,0,0,0,18,25,2020
371190060082,2106,807,823,0,287,0,75,114,2020
371190060091,1521,610,504,9,126,0,197,75,2020
371190060092,2151,446,1392,32,76,0,125,80,2020
371190060111,2929,969,1626,0,12,0,232,90,2020
371190060121,2677,411,1480,0,157,0,486,143,2020
371190060122,2460,1294,193,2,584,0,345,42,2020
371190060131,1185,97,841,0,151,0,96,0,2020
371190060132,3695,254,3084,0,59,0,288,10,2020
371190060141,1426,804,192,0,49,0,359,22,2020
371190060142,2130,1305,689,0,0,0,136,0,2020
371190060151,1345,1029,316,0,0,0,0,0,2020
371190060152,2598,462,1361,0,75,0,613,87,2020
371190060161,991,120,479,0,167,0,225,0,2020
371190060162,1638,132,945,0,384,0,0,177,2020
371190061031,2011,1246,559,0,107,0,30,69,2020
371190061032,1780,892,578,0,0,0,59,251,2020
371190061051,2868,788,1705,0,43,0,221,111,2020
371190061081,2730,611,1568,0,67,0,422,62,2020
371190061082,1714,331,1141,0,37,0,165,40,2020
371190061091,3946,568,3207,0,0,0,145,26,2020
371190061101,1572,583,949,0,0,0,40,0,2020
371190061102,1397,184,893,0,0,0,168,152,2020
371190061103,2844,820,1942,0,0,0,1,81,2020
371190061111,1541,595,750,0,0,0,143,53,2020
371190061112,1581,766,522,4,45,0,183,61,2020
371190061121,1552,321,713,0,38,0,447,33,2020
371190061122,582,78,279,0,193,0,32,0,2020
371190061131,976,512,400,0,30,0,0,34,2020
371190061132,1935,618,1160,0,97,0,46,14,2020
371190061141,816,553,242,0,21,0,0,0,2020
371190061142,2185,256,1343,11,62,0,409,104,2020
371190061151,2853,395,1616,0,525,0,317,0,2020
371190061152,641,59,295,0,0,0,287,0,2020
371190062081,793,752,5,0,23,0,0,13,2020
371190062082,2854,2653,48,0,65,0,72,16,2020
371190062091,1021,732,223,0,12,0,23,31,2020
371190062092,1864,1517,102,0,27,0,179,39,2020
371190062093,1962,1836,65,24,0,0,18,19,2020
371190062101,2359,1953,239,0,60,0,95,12,2020
371190062102,2079,1467,101,0,446,0,65,0,2020
371190062111,3393,2536,394,1,33,0,275,154,2020
371190062112,2948,2553,158,0,66,0,154,17,2020
371190062121,2761,1884,478,5,150,0,173,71,2020
371190062122,1153,775,127,0,39,0,90,122,2020
371190062141,1571,1221,53,0,82,0,80,135,2020
371190062142,2239,1882,59,0,136,0,117,45,2020
371190062161,1858,1452,260,0,72,0,14,60,2020
371190062171,1260,1105,117,0,19,0,19,0,2020
371190062172,1786,1484,154,0,0,0,124,24,2020
371190062181,2820,2449,205,0,57,0,39,70,2020
371190062191,2896,2483,0,0,82,0,131,200,2020
371190062201,1551,1414,0,0,27,0,110,0,2020
371190062202,1236,1191,0,0,0,0,45,0,2020
371190062211,3112,2208,380,0,55,0,246,223,2020
371190062221,689,649,0,0,16,0,0,24,2020
371190062222,2961,2251,424,0,88,0,198,0,2020
371190062231,2496,1507,607,0,0,0,271,111,2020
371190062241,2943,1755,405,0,0,0,775,8,2020
371190063051,3893,1680,1231,0,326,0,509,147,2020
371190063061,1246,1156,79,0,0,0,11,0,2020
371190063071,3347,2232,567,0,330,0,171,47,2020
371190063072,811,469,158,0,127,0,24,33,2020
371190063081,4258,3594,450,0,36,0,101,77,2020
371190063091,1942,1069,418,0,0,0,408,47,2020
371190063101,3218,2446,292,12,61,0,321,86,2020
371190063111,357,310,0,0,25,0,9,13,2020
371190063112,3632,3060,351,0,27,0,19,175,2020
371190064031,2133,1247,549,0,6,0,258,73,2020
371190064032,1735,1168,232,0,114,7,113,101,2020
371190064033,1368,1352,8,0,0,0,0,8,2020
371190064041,1889,1641,0,0,0,0,215,33,2020
371190064042,1840,1624,172,0,0,0,44,0,2020
371190064043,2374,2097,66,0,84,0,21,106,2020
371190064071,1054,846,170,0,27,0,0,11,2020
371190064072,2918,2244,116,0,176,0,59,323,2020
371190064081,1084,1063,8,0,0,0,13,0,2020
371190064082,1742,1030,363,0,0,0,240,109,2020
371190064091,2642,2427,143,0,15,0,57,0,2020
371190064101,1971,1488,63,0,46,0,304,70,2020
371190064102,1140,969,34,0,47,0,64,26,2020
371190064111,1968,784,411,0,54,0,630,89,2020
371190064112,1098,992,36,0,0,0,70,0,2020
371199801001,0,0,0,0,0,0,0,0,2020
371199802001,0,0,0,0,0,0,0,0,2020
371199803001,27,12,0,0,0,0,15,0,2020
371190001011,693,444,79,0,17,0,51,102,2021
371190001012,466,126,0,0,119,0,221,0,2021
371190001021,1246,799,50,68,81,0,248,0,2021
371190001022,1163,848,84,0,115,0,43,73,2021
371190001031,2163,1063,435,0,302,0,198,165,2021
371190001041,1256,1091,86,0,44,0,35,0,2021
371190003011,703,563,53,0,48,0,39,0,2021
371190003021,404,242,136,0,0,0,14,12,2021
371190003022,491,128,215,0,0,0,71,77,2021
371190004011,1678,1286,250,0,98,0,24,20,2021
371190004021,864,710,74,0,23,0,26,31,2021
371190004022,1195,1062,57,0,13,0,38,25,2021
371190005011,455,240,127,0,0,0,73,15,2021
371190005012,1645,1233,258,1,8,0,38,107,2021
371190005021,1420,818,318,0,116,0,152,16,2021
371190005031,1558,745,572,0,0,0,164,77,2021
371190005032,116,92,24,0,0,0,0,0,2021
371190006001,1603,631,800,0,82,0,47,43,2021
371190006002,429,197,119,0,93,0,9,11,2021
371190006003,721,370,261,0,16,0,34,40,2021
371190007001,699,468,144,0,44,0,27,16,2021
371190007002,674,253,312,26,31,0,52,0,2021
371190008001,1810,602,1058,0,59,0,28,63,2021
371190008002,1181,145,1004,0,12,0,12,8,2021
371190009001,576,311,222,5,12,0,16,10,2021
371190009002,1302,549,582,0,0,0,143,28,2021
371190010001,1099,1007,13,0,9,0,52,18,2021
371190010002,447,356,30,0,0,0,0,61,2021
371190010003,1520,1032,224,10,67,0,112,75,2021
371190011001,1717,1497,9,0,108,0,103,0,2021
371190011002,354,335,0,0,0,0,14,5,2021
371190011003,1413,1103,230,0,0,0,8,72,2021
371190012001,2288,529,645,0,0,0,1086,28,2021
371190012002,954,619,274,0,12,0,36,13,2021
371190012003,1803,1621,35,0,130,0,17,0,2021
371190013001,2568,1104,925,0,61,0,428,50,2021
371190013002,1057,459,501,0,22,0,22,53,2021
371190013003,682,439,89,0,109,0,17,28,2021
371190014001,1830,866,519,19,56,0,213,157,2021
371190014002,1881,1134,332,0,56,0,203,156,2021
371190015041,3050,335,2250,0,0,0,289,176,2021
371190015042,2015,408,859,0,480,0,151,117,2021
371190015043,1623,142,868,0,196,0,329,88,2021
371190015051,1264,548,347,1,51,0,317,0,2021
371190015052,3004,378,329,0,119,0,2109,69,2021
371190015071,2230,128,156,0,0,0,1934,12,2021
371190015072,1184,119,740,0,0,0,325,0,2021
371190015073,1884,77,1496,0,0,0,281,30,2021
371190015081,2880,583,1658,33,0,0,606,0,2021
371190015082,2772,716,1224,0,59,0,657,116,2021
371190015083,712,15,411,0,0,0,286,0,2021
371190015091,1329,44,1055,0,12,0,184,34,2021
371190015092,2436,86,1513,0,183,0,629,25,2021
371190015101,2949,120,2086,0,95,0,490,158,2021
371190015102,495,61,385,0,49,0,0,0,2021
371190016031,2203,855,795,0,45,0,412,96,2021
371190016032,1256,202,540,0,0,0,506,8,2021
371190016033,1178,408,105,0,196,0,469,0,2021
371190016051,1741,550,632,0,73,19,412,55,2021
371190016061,2886,567,718,0,311,0,1198,92,2021
371190016062,1789,617,333,0,315,0,514,10,2021
371190016071,2803,477,1390,13,16,0,907,0,2021
371190016081,2391,265,724,0,228,0,1120,54,2021
371190016082,1833,322,1059,0,74,0,227,151,2021
371190016091,508,8,334,0,41,0,125,0,2021
371190016092,2498,446,596,0,136,0,1133,187,2021
371190017011,1770,1036,472,42,7,0,150,63,2021
371190017012,2621,582,1030,0,29,0,900,80,2021
371190017021,1240,628,338,0,22,0,229,23,2021
371190017022,970,697,164,0,0,0,94,15,2021
371190017023,834,352,310,0,0,0,135,37,2021
371190017024,3868,54,1084,0,371,0,2207,152,2021
371190018011,344,170,138,0,16,0,20,0,2021
371190018012,348,319,15,0,0,0,14,0,2021
371190018013,624,302,308,0,0,0,14,0,2021
371190018021,1678,821,612,0,115,0,101,29,2021
371190018022,1715,1115,229,18,66,0,202,85,2021
371190019101,2341,86,736,30,0,0,1315,174,2021
371190019102,1649,323,604,0,470,0,231,21,2021
371190019103,1522,195,473,15,285,0,505,49,2021
371190019111,1157,247,381,8,236,0,256,29,2021
371190019112,2074,309,1331,0,189,0,245,0,2021
371190019113,2379,488,1186,11,116,0,466,112,2021
371190019141,2021,129,1136,0,206,0,501,49,2021
371190019142,2066,1343,115,0,270,0,269,69,2021
371190019161,2082,489,671,0,288,0,623,11,2021
371190019162,2273,762,1191,0,70,0,210,40,2021
371190019171,2416,641,540,0,93,0,1048,94,2021
371190019172,2009,822,607,0,0,0,549,31,2021
371190019181,401,191,157,0,0,0,53,0,2021
371190019182,2258,350,1202,77,149,0,456,24,2021
371190019183,1501,153,865,0,0,0,483,0,2021
371190019191,1449,321,283,0,365,0,382,98,2021
371190019192,1326,557,428,0,16,0,216,109,2021
371190019193,1445,153,635,6,67,0,584,0,2021
371190019201,2145,189,820,0,11,0,1049,76,2021
371190019202,1690,364,256,0,21,0,1049,0,2021
371190019203,2138,621,743,0,191,0,583,0,2021
371190019211,2798,577,1090,17,383,31,659,41,2021
371190019221,2462,361,1059,0,38,0,969,35,2021
371190019222,2870,827,1267,0,0,0,642,134,2021
371190019231,3219,654,1573,25,10,0,957,0,2021
371190019232,990,428,317,0,0,0,235,10,2021
371190019241,2360,205,823,0,634,0,563,135,2021
371190019251,1422,104,785,0,174,0,359,0,2021
371190019252,729,55,598,0,0,0,0,76,2021
371190019253,2633,303,1795,37,12,0,486,0,2021
371190019261,1249,430,509,0,50,0,120,140,2021
371190019262,2125,303,1403,0,0,0,305,114,2021
371190019271,1341,199,773,0,0,0,369,0,2021
371190019272,1797,168,929,0,0,0,598,102,2021
371190020041,1553,1137,222,0,165,0,17,12,2021
371190020042,1891,1365,3,0,88,0,422,13,2021
371190020043,2222,402,1401,0,0,0,177,242,2021
371190020051,1045,852,91,0,20,0,67,15,2021
371190020052,1691,1120,30,0,322,0,210,9,2021
371190020061,1904,1790,58,0,8,22,26,0,2021
371190020062,1750,1603,36,0,0,0,111,0,2021
371190020071,884,677,7,0,174,0,26,0,2021
371190020072,1542,329,775,59,177,0,82,120,2021
371190020081,1147,1109,0,0,0,0,38,0,2021
371190020082,1339,838,426,0,75,0,0,0,2021
371190020083,458,448,0,0,10,0,0,0,2021
371190021001,813,523,157,0,0,0,23,110,2021
371190021002,2240,1320,459,0,239,0,84,138,2021
371190022011,1548,1119,197,0,79,0,123,30,2021
371190022012,1130,979,0,0,0,0,151,0,2021
371190022021,1042,885,46,0,12,0,62,37,2021
371190022022,2113,1849,241,0,0,0,0,23,2021
371190023001,431,40,274,0,0,0,106,11,2021
371190023002,2766,33,2602,0,11,0,53,67,2021
371190024001,1834,1468,141,33,12,0,117,63,2021
371190024002,880,690,61,2,7,0,33,87,2021
371190024003,449,422,27,0,0,0,0,0,2021
371190025001,1391,1095,102,0,39,0,129,26,2021
371190025002,766,644,80,0,4,0,18,20,2021
371190026001,1279,831,261,21,77,0,29,60,2021
371190027011,1077,1051,0,0,15,0,11,0,2021
371190027012,1288,1092,33,0,0,0,132,31,2021
371190027013,663,638,0,0,0,0,25,0,2021
371190027021,2886,2627,106,2,25,0,75,51,2021
371190027022,2271,1986,0,0,171,0,86,28,2021
371190027023,755,687,0,0,9,0,59,0,2021
371190028001,1022,1010,0,0,0,0,12,0,2021
371190028002,1282,1233,43,6,0,0,0,0,2021
371190028003,1588,1550,0,2,4,0,32,0,2021
371190029031,1469,1369,0,0,54,0,46,0,2021
371190029032,880,843,0,0,12,0,0,25,2021
371190029033,1672,1230,281,0,88,0,13,60,2021
371190029051,1867,1742,5,12,47,0,0,61,2021
371190029052,1330,1153,45,0,37,0,77,18,2021
371190029071,2100,1016,222,0,629,0,0,233,2021
371190029072,1698,1331,16,0,93,0,164,94,2021
371190029081,1217,1088,0,0,12,0,105,12,2021
371190029082,915,844,0,0,19,0,23,29,2021
371190029083,1200,1157,31,0,0,0,12,0,2021
371190029091,1760,1541,0,0,149,0,0,70,2021
371190029101,795,645,76,0,60,0,14,0,2021
371190029102,1396,950,92,47,46,0,15,246,2021
371190029103,993,993,0,0,0,0,0,0,2021
371190030061,1936,1650,206,0,46,0,0,34,2021
371190030062,2679,2213,39,0,201,0,161,65,2021
371190030081,3164,3078,19,0,53,0,0,14,2021
371190030082,1516,722,276,0,181,0,337,0,2021
371190030083,1853,1386,7,0,83,0,318,59,2021
371190030121,1598,1531,17,0,0,0,14,36,2021
371190030122,2602,1517,692,0,86,0,234,73,2021
371190030131,2401,2070,22,0,134,0,137,38,2021
371190030132,2543,2434,0,0,100,0,0,9,2021
371190030151,1541,1328,26,0,39,0,73,75,2021
371190030152,2432,1853,324,0,0,0,222,33,2021
371190030153,1514,1190,22,0,211,0,65,26,2021
371190030161,1976,971,416,0,424,0,101,64,2021
371190030162,961,812,12,0,85,0,0,52,2021
371190030163,1740,560,59,0,948,0,70,103,2021
371190030171,1417,1026,206,0,0,0,164,21,2021
371190030172,2342,1980,101,0,95,0,40,126,2021
371190030181,2481,2084,121,0,147,0,90,39,2021
371190030191,1008,922,48,0,38,0,0,0,2021
371190030192,952,883,0,0,0,0,0,69,2021
371190030201,1339,1143,80,0,69,0,47,0,2021
371190030202,1913,1886,5,0,0,0,22,0,2021
371190030203,1037,1017,0,0,0,0,0,20,2021
371190030211,1439,1208,0,0,103,0,35,93,2021
371190030212,1556,1438,37,0,33,0,32,16,2021
371190030221,1357,1110,66,0,97,0,0,84,2021
371190030222,1131,1071,0,0,0,0,45,15,2021
371190030223,1539,1243,38,0,29,0,86,143,2021
371190031021,2070,1641,142,130,11,0,81,65,2021
371190031022,868,715,0,0,16,0,92,45,2021
371190031023,1157,111,306,0,15,0,725,0,2021
371190031051,1348,1271,18,0,3,0,12,44,2021
371190031052,2445,2117,90,0,20,0,188,30,2021
371190031061,2979,959,328,0,15,0,1586,91,2021
371190031062,1882,1208,415,7,87,0,121,44,2021
371190031081,1629,193,801,0,14,0,621,0,2021
371190031082,2133,901,202,7,58,0,914,51,2021
371190031091,2991,295,1012,0,65,0,1579,40,2021
371190031092,1160,149,392,0,15,0,591,13,2021
371190031101,2205,1769,0,0,16,0,251,169,2021
371190031111,1682,1557,125,0,0,0,0,0,2021
371190031112,649,560,0,0,0,0,89,0,2021
371190031113,978,745,0,0,162,0,71,0,2021
371190032011,1087,1055,19,0,0,0,13,0,2021
371190032012,1720,947,115,0,19,0,595,44,2021
371190032031,1849,1100,430,0,59,0,125,135,2021
371190032032,671,463,124,0,12,0,30,42,2021
371190032041,822,688,0,0,8,0,32,94,2021
371190032042,1451,1109,185,0,19,0,112,26,2021
371190032043,971,842,0,0,17,0,47,65,2021
371190033011,657,623,24,0,0,0,10,0,2021
371190033012,603,505,34,0,0,0,64,0,2021
371190033021,1660,1454,60,0,44,0,21,81,2021
371190033022,972,831,6,0,43,0,33,59,2021
371190034011,614,462,9,0,20,0,123,0,2021
371190034012,1187,893,16,0,14,0,219,45,2021
371190034021,1575,1280,18,0,36,0,182,59,2021
371190034022,991,928,20,0,13,0,2,28,2021
371190034023,1457,1393,0,0,46,0,0,18,2021
371190035001,1516,1426,10,0,37,0,22,21,2021
371190035002,1158,962,7,0,30,0,39,120,2021
371190036001,1267,795,200,33,33,0,96,110,2021
371190036002,1005,588,258,0,67,0,88,4,2021
371190036003,769,60,538,0,12,0,159,0,2021
371190036004,471,39,432,0,0,0,0,0,2021
371190037011,1473,1334,36,0,54,0,12,37,2021
371190037012,220,0,220,0,0,0,0,0,2021
371190037021,1187,1057,57,0,25,0,15,33,2021
371190037022,1190,5,1049,6,0,0,130,0,2021
371190038021,1074,19,910,0,0,0,145,0,2021
371190038022,1744,16,1454,23,0,0,223,28,2021
371190038023,186,52,113,2,0,0,19,0,2021
371190038051,1003,551,209,0,116,0,15,112,2021
371190038052,2847,994,676,0,800,0,331,46,2021
371190038071,1588,92,499,0,213,0,783,1,2021
371190038072,3175,311,1194,0,0,0,1595,75,2021
371190038081,1840,16,437,0,0,0,1387,0,2021
371190038082,953,148,70,2,0,0,733,0,2021
371190038083,4040,126,1391,0,151,0,2361,11,2021
371190038091,1122,425,229,0,16,0,452,0,2021
371190038092,2532,311,1425,0,419,0,301,76,2021
371190038101,2148,130,372,0,0,0,1646,0,2021
371190038102,2583,375,1008,0,887,0,313,0,2021
371190038111,2112,283,1410,0,80,0,232,107,2021
371190039021,849,56,515,0,56,0,161,61,2021
371190039022,1857,37,1662,0,0,0,76,82,2021
371190039023,958,72,882,0,0,0,0,4,2021
371190039024,1261,0,961,0,29,0,177,94,2021
371190039031,889,14,612,0,18,0,169,76,2021
371190039032,1064,71,739,0,103,0,134,17,2021
371190040001,428,64,343,0,0,0,21,0,2021
371190040002,854,104,399,0,211,0,74,66,2021
371190040003,2040,185,1476,24,127,0,123,105,2021
371190040004,1126,289,670,0,0,0,57,110,2021
371190041011,1002,642,105,0,9,0,183,63,2021
371190041012,746,67,664,0,0,0,0,15,2021
371190041021,1145,33,814,0,0,0,224,74,2021
371190041022,1727,1089,251,0,200,0,74,113,2021
371190042001,476,41,435,0,0,0,0,0,2021
371190042002,1009,88,847,0,0,0,3,71,2021
371190042003,376,31,284,0,1,0,38,22,2021
371190042004,1114,324,543,0,0,0,124,123,2021
371190043021,997,137,591,0,0,0,269,0,2021
371190043022,2467,132,1855,0,234,0,229,17,2021
371190043023,1222,0,1050,0,0,0,89,83,2021
371190043031,2489,508,1294,0,204,0,308,175,2021
371190043041,3527,247,2352,0,410,0,422,96,2021
371190043042,963,9,677,0,31,0,246,0,2021
371190043061,1013,134,749,0,0,0,62,68,2021
371190043062,2755,0,1656,0,0,0,1006,93,2021
371190043071,5033,990,3383,0,191,0,454,15,2021
371190044001,797,197,442,0,56,0,93,9,2021
371190044002,1106,29,1009,0,59,0,9,0,2021
371190044003,2118,247,972,0,307,0,592,0,2021
371190045001,1025,75,929,0,0,0,0,21,2021
371190045002,1178,56,858,85,102,0,24,53,2021
371190045003,833,241,485,0,0,0,0,107,2021
371190046001,1312,54,1240,0,0,0,10,8,2021
371190046002,1177,0,1074,0,0,0,103,0,2021
371190047001,1734,638,886,0,36,10,113,51,2021
371190048001,1206,51,926,0,0,0,229,0,2021
371190048002,1027,9,1000,0,0,0,18,0,2021
371190048003,875,55,803,0,0,0,6,11,2021
371190049001,841,47,794,0,0,0,0,0,2021
371190050001,1141,31,1099,0,7,0,4,0,2021
371190050002,1363,441,718,6,67,0,94,37,2021
371190051001,964,55,728,0,64,0,74,43,2021
371190051002,1204,165,1024,0,0,0,15,0,2021
371190052001,267,8,240,0,0,0,19,0,2021
371190052002,356,6,304,0,0,0,9,37,2021
371190052003,973,146,770,0,0,0,50,7,2021
371190053011,3864,365,2312,0,29,0,1153,5,2021
371190053012,670,133,57,18,23,0,439,0,2021
371190053051,816,19,675,0,0,0,122,0,2021
371190053052,1607,0,997,0,0,0,610,0,2021
371190053053,1864,40,1439,0,0,0,326,59,2021
371190053061,556,60,416,0,0,0,73,7,2021
371190053062,1773,116,711,0,0,0,946,0,2021
371190053071,2315,211,1314,0,76,0,616,98,2021
371190053072,2017,159,924,0,41,0,851,42,2021
371190053081,1785,95,706,0,67,7,909,1,2021
371190053082,727,6,199,0,0,0,517,5,2021
371190054031,4935,323,2367,0,114,0,1426,705,2021
371190054032,985,266,482,20,0,0,217,0,2021
371190054041,2561,117,2028,0,8,0,392,16,2021
371190054042,1954,322,1253,0,65,0,245,69,2021
371190054051,1493,58,1133,0,0,0,259,43,2021
371190054052,1351,94,620,0,27,0,242,368,2021
371190054061,2065,6,2017,0,0,0,0,42,2021
371190054062,1829,209,1312,0,0,0,216,92,2021
371190055081,2288,1079,1096,0,13,0,60,40,2021
371190055082,1844,941,523,0,38,0,265,77,2021
371190055101,2509,69,783,0,109,0,1548,0,2021
371190055102,2667,297,2229,0,20,0,82,39,2021
371190055103,1500,303,673,0,171,0,298,55,2021
